region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from,fit_check_rationale
british,1510-1530,1,1713,noblesse; benygne; trueth; pride; hatred; merites; petycyon; merytes; felycyte,"Virtue, Nobility & Human Character",Morality: Virtue & Vice,human,,
british,1850-1870,22,1263,sqq; tiraboschi; capit; biv; jahrb; publ; historica; chronicon; zonaras,Scholarly Citations & Bibliographic Fragments,"Books, Learning & Scholarship",inherited,1830-1850#35,Still scholarly citations.
british,1850-1870,11,1440,selfishness; levity; immorality; enormities; perjury; sensuality; dishonesty; stupidity; hypocrisy,Mixed Poetic & Emotional Vocabulary,Structural / Uncertain,inherited,1830-1850#16,Still mixed vice/emotional vocabulary.
british,1850-1870,4,1859,ev'n; sorrow's; tyrant's; glitt'ring; tempest's; display'd; chasten'd; vanquish'd; freedom's,Poetic Possessive Forms (Heroic),"Literature, Drama & Poetic Diction",human,1830-1850#2,
british,1850-1870,142,305,obliged; compelled; requested; juli; obhged; nominated; giveness; tendered; bleachfields,Obligation & Compliance Verbs,Structural / Uncertain,human,1830-1850#132,
british,1850-1870,61,847,veil'd; illumed; glow'd; dark'ning; roseate; lurid; gleaming; gleamed; resplendent,Ornate Descriptive Poetic Diction,"Literature, Drama & Poetic Diction",inherited,1830-1850#18,Still ornate poetic diction.
british,1850-1870,145,277,eldee; ackermann; asd; skeet; bros; mdcccl; tooks; bailliere; tallis,Publishers & Booksellers,"Books, Learning & Scholarship",human,1830-1850#129,
british,1850-1870,144,296,circu; miscon; con; treal; terey; strous; iso; annihi; tagu,Mixed Fragments & Place Names,Structural / Uncertain,inherited,1830-1850#85,Still mixed fragments.
british,1850-1870,34,1086,escheators; treasurers; coroners; assessors; terminer; legislation; sheriffs; registration; magistrates,Government Offices & Legal Administration,"Government, Law & Administration",human,1830-1850#143,
british,1850-1870,104,519,lank; wiry; sallow; blackish; greenish; creamy; grizzled; greyish; yellowish,Physical Appearance & Complexion Description,"Literature, Drama & Poetic Diction",human,,
british,1850-1870,42,1026,sumach; tufted; juniper; eglantine; geranium; hackberry; tamarind; flow'rs; papaw,Flowers & Fragrant Plants,"Nature, Landscape & Weather",inherited,1830-1850#32,Still flowers/plants.
british,1850-1870,20,1309,woos; hates; flings; inspires; convinces; condemns; adores; soothes; weeps,Physical & Poetic Action Verbs,Structural / Uncertain,inherited,1830-1850#33,Still archaic action verb forms.
british,1850-1870,108,509,brixton; codnor; norbury; bushey; moorgate; coltman; dalston; redcross; gildengate,London Place & Street Names,Geography & Territory,human,1830-1850#66,
british,1850-1870,8,1654,noo; vy; oot; loike; hev; fayther; livin; jist; mither,Dramatic Character Names & Oaths,"Literature, Drama & Poetic Diction",inherited,1830-1850#15,Still dialect character speech/oaths.
british,1850-1870,107,511,grenadiers; infantry; cavalry; marines; riflemen; battalions; majors; corporals; zouaves,Military Units & Cavalry,Military & Warfare,inherited,1830-1850#59,Still military units.
british,1850-1870,63,832,yells; trumpet's; yelling; squeaking; cymbals; thunder's; clattering; yelping; shrilly,Martial & Thunderous Sound Imagery,"Literature, Drama & Poetic Diction",inherited,1830-1850#37,Still loud sound imagery.
british,1850-1870,70,792,satires; fictions; apollonius; hazlitt; lyric; southey; ariosto; schiller; odes,Classical & Literary Authors,"Literature, Drama & Poetic Diction",inherited,1830-1850#51,Still literary authors.
british,1850-1870,15,1417,tuxford; corsham; aughton; pershore; bedale; kirkham; skipton; witham; kington,Mixed English Names & Places,"History, Genealogy, Nobility & Kinship",inherited,1830-1850#7,Still English place names.
british,1850-1870,55,880,bibliotheca; publications; statements; pamphlets; annotations; periodicals; chambers's; translations; narratives,Scholarly & Rhetorical Vocabulary,Rhetoric & Persuasion,inherited,1830-1850#20,Still scholarly/publishing vocabulary.
british,1850-1870,169,159,tionally; tioner; tionable; tions; tion; tive; tional; tionship; vigable,Truncated Word Fragments,Structural / Uncertain,inherited,1830-1850#108,Still truncated word fragments.
british,1850-1870,217,28,became; aa'as; wtas; wras; vvere; vvas; ivere; avere; yvas,OCR Was/Were Variant Fragments,Structural / Uncertain,human,1830-1850#123,
british,1850-1870,89,651,ambrosial; putrid; stain'd; dank; gusty; besmeared; balmy; wintry; exhalations,Weather & Atmospheric Conditions,"Nature, Landscape & Weather",human,,
british,1850-1870,28,1187,l'honneur; heureusement; longtemps; pouvoir; l'un; avoit; navire; inutile; l'armee,French-Language Text,Structural / Uncertain,inherited,1830-1850#44,Still French-language text.
british,1850-1870,74,755,helmets; firelock; calcining; glaive; hammers; spears; tubes; puddling; fluxes,"Weapons, Armor & Metalworking",Military & Warfare,human,,
british,1850-1870,162,195,graffeneire; gutbier; damour; frauenfeld; abstaining; dissociated; wrested; exempted; excluded,Exclusion & Separation Verbs,Structural / Uncertain,human,,
british,1850-1870,39,1029,gmelinite; sphene; sodalite; dioptase; diopside; pectolite; vivianite; laumonite; ripidolite,Mineral & Mineralogical Species Names,"Science, Mathematics & Natural Philosophy",human,1830-1850#139,
british,1850-1870,62,836,reseated; enforcing; betaking; reseating; busying; betakes; bestirred; absenting; avaded,Present-Participle Action Verbs,Structural / Uncertain,inherited,1830-1850#52,Still present-participle verbs.
british,1850-1870,12,1439,edgerton; bayley; kelley; mclean; simonds; willard; loomis; crowther; chipman,English Surnames,"History, Genealogy, Nobility & Kinship",inherited,1830-1850#0,Still English surnames.
british,1850-1870,123,407,tolima; jaunsar; venet; behut; ahmar; h'lassa; sikim; pulchella; budaon,Asian & World Place Names,Geography & Territory,human,,
british,1850-1870,10,1476,ipsa; aliqua; illam; quibus; vitam; summam; hostium; matris; scilicet,Latin Text,Structural / Uncertain,inherited,1830-1850#9,Still Latin text.
british,1850-1870,14,1427,serges; leggings; sdk; tassels; scarfs; neckerchief; frilled; quilted; taffeta,Clothing & Dress,"Domestic Life, Dress & Household",inherited,1830-1850#12,Still clothing vocabulary.
british,1850-1870,179,126,aliquam; yoek; a'ork; tork; foundland; fintray; kaawaloa; asby; zealander,Mixed Fragments & Miscellany,Structural / Uncertain,human,,
british,1850-1870,109,505,porringers; ladle; kettles; tongs; trays; sakee; decanters; mugs; tumbler,Household & Kitchen Items,"Domestic Life, Dress & Household",human,1830-1850#137,
british,1850-1870,27,1201,ermines; ophidia; boschas; edentata; squirrels; jerboa; lizards; ruminantia; quagga,Animals & Wildlife,"Nature, Landscape & Weather",inherited,1830-1850#39,Still animal vocabulary.
british,1850-1870,43,1021,alkaline; phosphates; triangles; acids; potassium; potassa; dodecahedron; cube; chlorides,Chemistry & Geometry,"Science, Mathematics & Natural Philosophy",human,1830-1850#56,
british,1850-1870,155,235,colleges; rotal; brasenose; university; philharmonic; dispensary; seminaries; institutions; tutors,Educational & Charitable Institutions,"Books, Learning & Scholarship",human,,
british,1850-1870,105,515,corbach; fringed; tampered; intermingled; sympathized; imbued; strew'd; o'erhung; encrusted,Mixing & Blending Verbs,Structural / Uncertain,inherited,1830-1850#74,Still mixing/blending vocabulary.
british,1850-1870,96,572,drays; buggy; prancing; milch; coursers; carts; mule; coachman; saddles,"Carriages, Horses & Transport","Domestic Life, Dress & Household",human,,
british,1850-1870,172,152,hile; orld; hrend; ords; aters; orth; ife; hether; ater,Truncated Word Fragments (W- Prefix Stripped),Structural / Uncertain,inherited,1830-1850#130,Still w- prefix-stripped fragments.
british,1850-1870,138,315,perceiv; suppos; assum; embrac; divid; preced; remov; relat; reclin,Truncated Verb Stems,Structural / Uncertain,inherited,1830-1850#83,Still truncated verb stems.
british,1850-1870,73,762,gibara; socorro; espirito; bahia; vieja; nuestra; jardim; puente; tunja,Latin American Place Names,Geography & Territory,human,,
british,1850-1870,93,605,bowsprit; jib; schooners; mainsail; brigs; rudder; hauled; towing; frigate,Naval & Military Forces,Military & Warfare,inherited,1830-1850#71,Still naval vocabulary.
british,1850-1870,82,706,d'artaguette; mareuil; idstedt; akhalzikh; tigranocerta; goojerat; mortemer; cuenca; secessionville,Historical Battle Site Names,Military & Warfare,human,,
british,1850-1870,158,209,nument; narch; nastery; nopoly; hammedan; tionless; mentarily; desty; mentous,Truncated Word Fragments (Mon- Prefix Stripped),Structural / Uncertain,inherited,1830-1850#98,Still mon- prefix-stripped fragments.
british,1850-1870,196,75,rific; dorches; tiary; diame; ritories; minates; clois; manches; lancas,Truncated Word Fragments (-ter Suffix),Structural / Uncertain,inherited,1830-1850#118,Still -ter suffix fragments.
british,1850-1870,167,171,saw'st; see'st; speakest; thinkest; say'st; hearest; bearest; livest; giv'st,Second-Person Archaic Verb Forms,Structural / Uncertain,inherited,1830-1850#97,Still second-person archaic verb forms.
british,1850-1870,51,930,marambaya; linosa; tavira; lagosta; jask; serpho; carvoeiro; pianosa; katif,World Geographic Place Names,Geography & Territory,inherited,1830-1850#10,Still world place names.
british,1850-1870,57,877,enzie; alness; forgue; pencaitland; smailholm; crathie; lochwinnoch; chirnside; bowmore,British & Irish Place Names,Geography & Territory,inherited,1830-1850#25,Still place names.
british,1850-1870,81,708,felspathic; granular; nodular; syenitic; diorite; conglomerates; amygdaloidal; greenstone; quartzose,Mineralogy & Geology,"Science, Mathematics & Natural Philosophy",inherited,1830-1850#50,Still mineralogy/geology vocabulary.
british,1850-1870,165,179,longford; westmeath; sligo; cavan; carlow; gowran; louth; waterford; monaghan,Irish County Names,Geography & Territory,human,,
british,1850-1870,64,820,earlsheaton; knapton; birstal; brisco; coundon; barwick; woodham; hebden; heslop,English Village & Place Names,Geography & Territory,human,,
british,1850-1870,140,309,pouncing; commenting; bestoaved; doted; relying; descanted; commented; animadvert; expatiating,Mixed Verbs (Preying & Depending),Structural / Uncertain,inherited,1830-1850#89,Still preying/depending verbs.
british,1850-1870,92,618,trincomalee; guzerat; hakodadi; nellore; sylhet; hyderabad; mangalore; bancoorah; ghat,Indian & Asian Place Names,Geography & Territory,human,,
british,1850-1870,60,847,sciarra; glorioso; fornarina; vogogna; thrasyllus; ferrata; pamphili; degli; lanciano,Italian-Language Text,Structural / Uncertain,inherited,1830-1850#53,Still Italian/Italy-related vocabulary.
british,1850-1870,132,355,masaras; bosjesmans; ojibways; bakalahari; ottawas; wyandots; chickasaws; dakota; chippewas,Indigenous Peoples & Tribes,"History, Genealogy, Nobility & Kinship",human,,
british,1850-1870,76,751,warbling; thrush; mavis; blackbird; philomel; warbled; dulcet; tuneful; song,Birdsong & Music,"Literature, Drama & Poetic Diction",human,,
british,1850-1870,139,314,llandaff; vicarages; cluniac; augustines; priors; lowth; vicars; cloyne; prebendary,Ecclesiastical Administration & Clergy,"Religion, Theology & the Church",inherited,1830-1850#82,Still ecclesiastical administration vocabulary.
british,1850-1870,1,2117,dxxa; elvat; tienen; avra; ecprj; tz; rqs; rbv; dxx,OCR Fragment Noise,Structural / Uncertain,inherited,1830-1850#13,Still OCR garbage fragments.
british,1850-1870,21,1276,obscurus; linearis; exogyra; cypricardia; striata; avicula; mytilus; gervillia; loxonema,Latin Botanical Description,Structural / Uncertain,inherited,1830-1850#60,Still Latin species names.
british,1850-1870,54,899,ariege; meyringen; gemmi; lauterbrunnen; grindelwald; spliigen; macugnaga; grimsel; wolfsberg,World City & Place Names,Geography & Territory,inherited,1830-1850#23,Still world place names.
british,1850-1870,87,680,lucy's; clara's; laura's; fanny's; ellen's; annie's; evelyn's; alice's; edith's,Possessive Female Given Names,Structural / Uncertain,human,,
british,1850-1870,30,1143,fatimeh; jebel; belka; gebel; ahsa; fyoum; abovian; ghurundel; kalabshe,World Geographic Place Names,Geography & Territory,inherited,1830-1850#54,Still world place names.
british,1850-1870,23,1262,sausages; cloves; vanilla; almonds; fried; sarsaparilla; linseed; salad; stewed,Domestic & Culinary Items,"Domestic Life, Dress & Household",inherited,1830-1850#61,Still domestic/culinary items.
british,1850-1870,189,112,intentioned; wisher; wishers; groomed; grassed; earn'd; clerken; mannered; engineered,Mixed Vocabulary (Character & Fate),Structural / Uncertain,human,,
british,1850-1870,204,60,complishments; knowledgment; cusation; quiesced; costed; commodate; ceptable; complishing; knowledging,Truncated Word Fragments (Ac- Prefix Stripped),Structural / Uncertain,inherited,1830-1850#125,Still ac- prefix-stripped fragments.
british,1850-1870,190,106,sexto; martii; mensis; quinto; vicesimo; tertio; selyns; obitum; januarii,Latin Date & Ordinal Terms,Structural / Uncertain,human,1830-1850#140,
british,1850-1870,99,567,tinsmiths; hatters; bakers; shoemakers; wheelwrights; cordwainer; tailors; tobacconist; butchers,Trades & Craftsmen,"Trade, Finance & Commerce",inherited,1830-1850#65,Still trades vocabulary.
british,1850-1870,133,348,rhoden; hafoon; crofty; lauro; horndon; cappel; redruth; novth; bostaneh,English Place Names,Geography & Territory,inherited,1830-1850#99,Still place names.
british,1850-1870,85,691,carmania; begharmi; gedrosia; yezd; kurdistan; kerman; bactriana; euboea; birmah,World Geographic Place Names,Geography & Territory,inherited,1830-1850#45,Still world place names.
british,1850-1870,67,798,affrique; neots; amand; germains; nikolo; brieuc; alkmund's; kitts; jenni,Saints' Names & Churches,"Religion, Theology & the Church",inherited,1830-1850#64,Still saint names.
british,1850-1870,153,241,communi; vindi; confis; suffo; excommuni; intoxi; eradi; dedi; predomi,Truncated Word Fragments,Structural / Uncertain,inherited,1830-1850#94,Still truncated word fragments.
british,1850-1870,174,145,cipitate; cipices; cipitation; cipitated; ponderance; sidency; posterous; liminaries; cipitately,Truncated Word Fragments (Pre- Prefix Stripped),Structural / Uncertain,inherited,1830-1850#105,Still pre- prefix-stripped fragments.
british,1850-1870,68,796,fetbft; berfelben; ettoa; simmon; audj; toerben; sbeife; toetdje; sluge,German-Language Text (OCR-Garbled),Structural / Uncertain,human,1830-1850#138,
british,1850-1870,187,113,blurted; straddles; ferreted; singling; stoped; jut; jutted; doled; oozed,Physical Action Verbs,Structural / Uncertain,human,,
british,1850-1870,37,1071,allegan; elkhart; itawamba; gilmer; richfield; shiawassee; crawfordsville; chenango; ozaukee,American Place & County Names,Geography & Territory,inherited,1830-1850#43,Still American place names.
